book_id,title,language,num_pages,publish_date,avg_rating,num_ratings,num_reviews,price,stock,price_band,publish_decade
409,Against the Day,English,1085.0,2006-11-21,3.95,9051,827,565.5,25,Premium (500-700),2000.0
410,V.,English,547.0,2005-07-05,3.97,19607,1071,512.5,50,Premium (500-700),2000.0
411,The Crying of Lot 49,English,152.0,1999-04-01,3.69,74396,4663,461.8,50,Mid (300-500),1990.0
412,Gravity's Rainbow,English,784.0,2000-01-01,3.96,40317,3282,535.8,50,Premium (500-700),2000.0
413,Mason & Dixon,English,773.0,2004-01-03,4.09,9562,838,539.9,25,Premium (500-700),2000.0
414,Vineland,English,385.0,1997-09-01,3.69,9820,653,485.1,25,Mid (300-500),1990.0
415,Gravity's Rainbow,English,776.0,2006-10-31,3.96,40313,3282,535.0,50,Premium (500-700),2000.0
416,Slow Learner: Early Stories,English,193.0,1985-04-28,3.5,4246,297,458.3,25,Mid (300-500),1980.0
417,Thomas Pynchon,English,322.0,2003-07-23,3.65,26,3,477.2,10,Mid (300-500),2000.0
418,Been Down So Long It Looks Like Up To Me,English,352.0,1996-08-29,3.8,2929,275,486.2,25,Mid (300-500),1990.0
419,Vintage Didion,English,199.0,2004-01-06,4.09,455,25,482.5,10,Mid (300-500),2000.0
420,The Year of Magical Thinking,English,227.0,2005-10-04,3.89,152942,11018,477.3,100,Mid (300-500),2000.0
422,A Book of Common Prayer,English,272.0,1995-04-11,3.8,3680,345,478.2,25,Mid (300-500),1990.0
423,Where I Was From,English,240.0,2004-09-14,3.87,3663,382,477.8,25,Mid (300-500),2000.0
424,Slouching Towards Bethlehem,English,238.0,2008-10-28,4.19,39878,3014,490.4,50,Mid (300-500),2000.0
425,Democracy,English,234.0,1995-04-25,3.83,2502,233,475.6,25,Mid (300-500),1990.0
426,We Tell Ourselves Stories in Order to Live: Collected Nonfiction,English,1122.0,2006-10-17,4.48,1708,116,590.4,25,Premium (500-700),2000.0
427,Miami,English,240.0,1998-09-29,3.69,1387,138,470.6,25,Mid (300-500),1990.0
428,Play It As It Lays,English,231.0,2005-11-15,3.88,30634,2334,477.3,50,Mid (300-500),2000.0
429,Amazons: An Intimate Memoir by the First Woman Ever to Play in the National Hockey League,English,390.0,1980-01-01,3.72,145,36,486.8,10,Mid (300-500),1980.0
430,Amazons,English,362.0,1981-10-01,3.72,145,36,484.0,10,Mid (300-500),1980.0
431,The New York Trilogy,English,308.0,2006-03-28,3.87,64922,3431,484.6,50,Mid (300-500),2000.0
432,City of Glass,English,203.0,1987-04-07,3.79,15728,1017,470.9,50,Mid (300-500),1980.0
433,The New York Trilogy: City of Glass / Ghosts / The Locked Room,English,384.0,1990-06-25,3.87,64922,3431,492.2,50,Mid (300-500),1990.0
434,Ghosts,English,96.0,1987-07-07,3.64,4908,302,454.2,25,Mid (300-500),1980.0
435,The Locked Room,English,179.0,1986-11-01,3.89,4114,243,472.5,25,Mid (300-500),1980.0
436,La trilogía de Nueva York,Spanish,344.0,1996-03-01,3.87,64922,3431,488.2,50,Mid (300-500),1990.0
438,"New York Trilogy: New York Underground, Trapped, Love and Sex",English,156.0,2000-04-20,5.0,2,0,514.6,10,Premium (500-700),2000.0
439,New York Dreams,English,336.0,2004-08-01,3.7,43,7,480.6,10,Mid (300-500),2000.0
440,New York Nights,English,327.0,2001-04-02,3.54,82,9,473.3,10,Mid (300-500),2000.0
442,New York Trilogy   Whodunit?,English,,,5.0,2,0,599.0,10,Premium (500-700),
443,New York Blues,English,240.0,,3.85,39,4,477.0,10,Mid (300-500),
444,Pyramids of Montauk: Explorations in Consciousness,English,256.0,1995-01-01,3.92,86,2,481.4,10,Mid (300-500),1990.0
445,All My Tomorrows,English,352.0,2003-06-07,4.0,205,18,494.2,10,Mid (300-500),2000.0
446,The Brooklyn Follies,English,306.0,2006-10-17,3.85,23906,1720,483.6,50,Mid (300-500),2000.0
447,Moon Palace,English,320.0,1990-04-01,3.95,21503,994,489.0,50,Mid (300-500),1990.0
448,A Tomb for Anatole: Poetry,English,202.0,2005-06-17,4.35,151,19,493.2,10,Mid (300-500),2000.0
449,Timbuktu,English,181.0,2000-05-01,3.69,12729,1049,464.7,50,Mid (300-500),2000.0
